origin_iban,dest_iban,origin_re,dest_re,amount,date,origin_is_suspicious,dest_is_suspicious,connection_type
LU992017245639628508,LU414015835617241741,PEER_2,PEER_4,482.48,2020-06-15,False,True,external
LU233013113475700807,LU844015897332765210,PEER_3,PEER_4,477.0,2020-06-15,False,True,external
LU183013113475700807,LU914015897332765210,PEER_3,PEER_4,477.0,2020-06-15,False,True,external
LU353013113475700807,LU334015897332765210,PEER_3,PEER_4,477.0,2020-06-15,False,True,external
LU973012098422808332,LU344015780136020693,PEER_3,PEER_4,473.97,2020-06-15,False,True,external
LU983012098422808332,LU584015780136020693,PEER_3,PEER_4,473.97,2020-06-15,False,True,external
LU393012098422808332,LU934015780136020693,PEER_3,PEER_4,473.97,2020-06-15,False,True,external
LU203011907016660293,LU694014043642704421,PEER_3,PEER_4,454.81,2020-06-15,False,True,external
LU683011907016660293,LU274014043642704421,PEER_3,PEER_4,454.81,2020-06-15,False,True,external
LU423011907016660293,LU384014043642704421,PEER_3,PEER_4,454.81,2020-06-15,False,True,external
LU311012788285621860,LU914014043642704421,PEER_1,PEER_4,429.29,2020-06-15,False,True,external
LU741012788285621860,LU524014043642704421,PEER_1,PEER_4,429.29,2020-06-15,False,True,external
LU141012788285621860,LU864014043642704421,PEER_1,PEER_4,429.29,2020-06-15,False,True,external
LU584013601920612400,LU654015307018665949,PEER_4,PEER_4,425.42,2020-06-15,False,True,external
LU644013601920612400,LU394015307018665949,PEER_4,PEER_4,425.42,2020-06-15,False,True,external
LU211011622863966940,LU874015307018665949,PEER_1,PEER_4,424.67,2020-06-15,False,True,external
LU991011622863966940,LU244015307018665949,PEER_1,PEER_4,424.67,2020-06-15,False,True,external
LU641011622863966940,LU174015307018665949,PEER_1,PEER_4,424.67,2020-06-15,False,True,external
LU864015780136020693,LU234019109923230818,PEER_4,PEER_4,420.07,2020-06-15,True,False,external
LU654015780136020693,LU524019109923230818,PEER_4,PEER_4,420.07,2020-06-15,True,False,external
LU344014463490455502,LU983016083233609250,PEER_4,PEER_3,402.9,2020-06-15,True,False,external
LU974014463490455502,LU843016083233609250,PEER_4,PEER_3,402.9,2020-06-15,True,False,external
LU894014463490455502,LU693016083233609250,PEER_4,PEER_3,402.9,2020-06-15,True,False,external
LU752017969340918986,LU994014039891382236,PEER_2,PEER_4,397.97,2020-06-15,False,True,external
LU732017969340918986,LU514014039891382236,PEER_2,PEER_4,397.97,2020-06-15,False,True,external
LU762017969340918986,LU734014039891382236,PEER_2,PEER_4,397.97,2020-06-15,False,True,external
LU824019494930955209,LU714014885054001127,PEER_4,PEER_4,393.73,2020-06-15,False,True,external
LU244019494930955209,LU114014885054001127,PEER_4,PEER_4,393.73,2020-06-15,False,True,external
LU114012311627547597,LU414014463490455502,PEER_4,PEER_4,391.99,2020-06-15,False,True,external
LU334012311627547597,LU714014463490455502,PEER_4,PEER_4,391.99,2020-06-15,False,True,external
LU594014463490455502,LU362017292950470023,PEER_4,PEER_2,365.5,2020-06-15,True,False,external
LU394014463490455502,LU222017292950470023,PEER_4,PEER_2,365.5,2020-06-15,True,False,external
LU544014463490455502,LU442017292950470023,PEER_4,PEER_2,365.5,2020-06-15,True,False,external
LU104014039891382236,LU182017055345735011,PEER_4,PEER_2,343.52,2020-06-15,True,False,external
LU974014039891382236,LU412017055345735011,PEER_4,PEER_2,343.52,2020-06-15,True,False,external
LU834014039891382236,LU922017055345735011,PEER_4,PEER_2,343.52,2020-06-15,True,False,external
LU573012098422808332,LU774015780136020693,PEER_3,PEER_4,338.75,2020-06-15,False,True,external
LU473012098422808332,LU674015780136020693,PEER_3,PEER_4,338.75,2020-06-15,False,True,external
LU913012098422808332,LU774015780136020693,PEER_3,PEER_4,338.75,2020-06-15,False,True,external
LU501013088335398280,LU204014463490455502,PEER_1,PEER_4,331.45,2020-06-15,False,True,external
LU921013088335398280,LU174014463490455502,PEER_1,PEER_4,331.45,2020-06-15,False,True,external
LU911013088335398280,LU214014463490455502,PEER_1,PEER_4,331.45,2020-06-15,False,True,external
LU194015835617241741,LU264016607102698664,PEER_4,PEER_4,310.87,2020-06-15,True,False,external
LU634015835617241741,LU104016607102698664,PEER_4,PEER_4,310.87,2020-06-15,True,False,external
LU112014510158471395,LU244014039891382236,PEER_2,PEER_4,306.15,2020-06-15,False,True,external
LU712014510158471395,LU634014039891382236,PEER_2,PEER_4,306.15,2020-06-15,False,True,external
LU392014510158471395,LU294014039891382236,PEER_2,PEER_4,306.15,2020-06-15,False,True,external
LU344014885054001127,LU773019314986070596,PEER_4,PEER_3,297.69,2020-06-15,True,False,external
LU694014885054001127,LU583019314986070596,PEER_4,PEER_3,297.69,2020-06-15,True,False,external
LU744014885054001127,LU623019314986070596,PEER_4,PEER_3,297.69,2020-06-15,True,False,external
LU184014885054001127,LU181017695984295834,PEER_4,PEER_1,294.48,2020-06-15,True,False,external
LU584014885054001127,LU901017695984295834,PEER_4,PEER_1,294.48,2020-06-15,True,False,external
LU424014885054001127,LU971017695984295834,PEER_4,PEER_1,294.48,2020-06-15,True,False,external
LU284016277398912897,LU894014463490455502,PEER_4,PEER_4,286.72,2020-06-15,False,True,external
LU454016277398912897,LU294014463490455502,PEER_4,PEER_4,286.72,2020-06-15,False,True,external
LU534014885054001127,LU363019314986070596,PEER_4,PEER_3,280.07,2020-06-15,True,False,external
LU424014885054001127,LU323019314986070596,PEER_4,PEER_3,280.07,2020-06-15,True,False,external
LU274014885054001127,LU903019314986070596,PEER_4,PEER_3,280.07,2020-06-15,True,False,external
LU843012098422808332,LU724015780136020693,PEER_3,PEER_4,268.8,2020-06-15,False,True,external
LU793012098422808332,LU404015780136020693,PEER_3,PEER_4,268.8,2020-06-15,False,True,external
LU153012098422808332,LU574015780136020693,PEER_3,PEER_4,268.8,2020-06-15,False,True,external
LU863019314986070596,LU704014885054001127,PEER_3,PEER_4,256.47,2020-06-15,False,True,external
LU373019314986070596,LU244014885054001127,PEER_3,PEER_4,256.47,2020-06-15,False,True,external
LU953019314986070596,LU244014885054001127,PEER_3,PEER_4,256.47,2020-06-15,False,True,external
LU633013113475700807,LU184015897332765210,PEER_3,PEER_4,250.49,2020-06-15,False,True,external
LU463013113475700807,LU324015897332765210,PEER_3,PEER_4,250.49,2020-06-15,False,True,external
LU743013113475700807,LU984015897332765210,PEER_3,PEER_4,250.49,2020-06-15,False,True,external
LU304015835617241741,LU302017245639628508,PEER_4,PEER_2,249.97,2020-06-15,True,False,external
LU714015835617241741,LU472017245639628508,PEER_4,PEER_2,249.97,2020-06-15,True,False,external
LU244015835617241741,LU882017245639628508,PEER_4,PEER_2,249.97,2020-06-15,True,False,external
LU784016607102698664,LU584015835617241741,PEER_4,PEER_4,248.62,2020-06-15,False,True,external
LU594016607102698664,LU544015835617241741,PEER_4,PEER_4,248.62,2020-06-15,False,True,external
LU693014424711159323,LU124015073085462381,PEER_3,PEER_4,247.65,2020-06-15,False,True,external
LU993014424711159323,LU314015073085462381,PEER_3,PEER_4,247.65,2020-06-15,False,True,external
LU193014424711159323,LU354015073085462381,PEER_3,PEER_4,247.65,2020-06-15,False,True,external
LU984014885054001127,LU361017695984295834,PEER_4,PEER_1,238.74,2020-06-15,True,False,external
LU904014885054001127,LU101017695984295834,PEER_4,PEER_1,238.74,2020-06-15,True,False,external
LU304014885054001127,LU501017695984295834,PEER_4,PEER_1,238.74,2020-06-15,True,False,external
LU404015835617241741,LU104013782065462534,PEER_4,PEER_4,229.8,2020-06-15,True,False,external
LU744015835617241741,LU594013782065462534,PEER_4,PEER_4,229.8,2020-06-15,True,False,external
LU214015307018665949,LU204013601920612400,PEER_4,PEER_4,228.1,2020-06-15,True,False,external
LU284015307018665949,LU674013601920612400,PEER_4,PEER_4,228.1,2020-06-15,True,False,external
LU463013113475700807,LU504015897332765210,PEER_3,PEER_4,200.12,2020-06-15,False,True,external
LU463013113475700807,LU784015897332765210,PEER_3,PEER_4,200.12,2020-06-15,False,True,external
LU193013113475700807,LU894015897332765210,PEER_3,PEER_4,200.12,2020-06-15,False,True,external
LU691017684758292298,LU954015780136020693,PEER_1,PEER_4,198.3,2020-06-15,False,True,external
LU191017684758292298,LU794015780136020693,PEER_1,PEER_4,198.3,2020-06-15,False,True,external
LU561017684758292298,LU914015780136020693,PEER_1,PEER_4,198.3,2020-06-15,False,True,external
LU104014463490455502,LU123016083233609250,PEER_4,PEER_3,194.09,2020-06-15,True,False,external
LU984014463490455502,LU483016083233609250,PEER_4,PEER_3,194.09,2020-06-15,True,False,external
LU434014463490455502,LU633016083233609250,PEER_4,PEER_3,194.09,2020-06-15,True,False,external
LU292012659974808352,LU824014039891382236,PEER_2,PEER_4,186.72,2020-06-15,False,True,external
LU182012659974808352,LU594014039891382236,PEER_2,PEER_4,186.72,2020-06-15,False,True,external
LU462012659974808352,LU484014039891382236,PEER_2,PEER_4,186.72,2020-06-15,False,True,external
LU621011622863966940,LU254015307018665949,PEER_1,PEER_4,164.44,2020-06-15,False,True,external
LU671011622863966940,LU174015307018665949,PEER_1,PEER_4,164.44,2020-06-15,False,True,external
LU161011622863966940,LU104015307018665949,PEER_1,PEER_4,164.44,2020-06-15,False,True,external
LU474013224338912754,LU154015073085462381,PEER_4,PEER_4,162.85,2020-06-15,False,True,external
LU724013224338912754,LU184015073085462381,PEER_4,PEER_4,162.85,2020-06-15,False,True,external
LU344013224338912754,LU964015073085462381,PEER_4,PEER_4,161.45,2020-06-15,False,True,external
LU184013224338912754,LU984015073085462381,PEER_4,PEER_4,161.45,2020-06-15,False,True,external
LU694014039891382236,LU504016507373455224,PEER_4,PEER_4,161.14,2020-06-15,True,False,external
LU274014039891382236,LU624016507373455224,PEER_4,PEER_4,161.14,2020-06-15,True,False,external
LU284014463490455502,LU244016829195572146,PEER_4,PEER_4,159.51,2020-06-15,True,False,external
LU974014463490455502,LU734016829195572146,PEER_4,PEER_4,159.51,2020-06-15,True,False,external
LU174015780136020693,LU284015953390150868,PEER_4,PEER_4,152.97,2020-06-15,True,False,external
LU754015780136020693,LU364015953390150868,PEER_4,PEER_4,152.97,2020-06-15,True,False,external
LU664016277398912897,LU514014463490455502,PEER_4,PEER_4,138.14,2020-06-15,False,True,external
LU564016277398912897,LU604014463490455502,PEER_4,PEER_4,138.14,2020-06-15,False,True,external
LU114014463490455502,LU623016083233609250,PEER_4,PEER_3,138.13,2020-06-15,True,False,external
LU884014463490455502,LU973016083233609250,PEER_4,PEER_3,138.13,2020-06-15,True,False,external
LU164014463490455502,LU683016083233609250,PEER_4,PEER_3,138.13,2020-06-15,True,False,external
LU154015307018665949,LU291013148341891305,PEER_4,PEER_1,131.92,2020-06-15,True,False,external
LU194015307018665949,LU391013148341891305,PEER_4,PEER_1,131.92,2020-06-15,True,False,external
LU704015307018665949,LU561013148341891305,PEER_4,PEER_1,131.92,2020-06-15,True,False,external
LU954015780136020693,LU443012098422808332,PEER_4,PEER_3,130.4,2020-06-15,True,False,external
LU164015780136020693,LU363012098422808332,PEER_4,PEER_3,130.4,2020-06-15,True,False,external
LU324015780136020693,LU233012098422808332,PEER_4,PEER_3,130.4,2020-06-15,True,False,external
LU524015835617241741,LU543012315527179935,PEER_4,PEER_3,115.04,2020-06-15,True,False,external
LU204015835617241741,LU803012315527179935,PEER_4,PEER_3,115.04,2020-06-15,True,False,external
LU854015835617241741,LU543012315527179935,PEER_4,PEER_3,115.04,2020-06-15,True,False,external
LU361011622863966940,LU674015307018665949,PEER_1,PEER_4,111.7,2020-06-15,False,True,external
LU321011622863966940,LU974015307018665949,PEER_1,PEER_4,111.7,2020-06-15,False,True,external
LU461011622863966940,LU294015307018665949,PEER_1,PEER_4,111.7,2020-06-15,False,True,external
LU742017969340918986,LU814014885054001127,PEER_2,PEER_4,109.47,2020-06-15,False,True,external
LU712017969340918986,LU894014885054001127,PEER_2,PEER_4,109.47,2020-06-15,False,True,external
LU172017969340918986,LU404014885054001127,PEER_2,PEER_4,109.47,2020-06-15,False,True,external
LU663012098422808332,LU994015780136020693,PEER_3,PEER_4,102.1,2020-06-15,False,True,external
LU983012098422808332,LU354015780136020693,PEER_3,PEER_4,102.1,2020-06-15,False,True,external
LU633012098422808332,LU494015780136020693,PEER_3,PEER_4,102.1,2020-06-15,False,True,external
LU904013601920612400,LU624015780136020693,PEER_4,PEER_4,101.42,2020-06-15,False,True,external
LU744013601920612400,LU814015780136020693,PEER_4,PEER_4,101.42,2020-06-15,False,True,external
LU642013421135141770,LU104014621409717613,PEER_2,PEER_4,100.77,2020-06-15,False,True,external
LU112013421135141770,LU404014621409717613,PEER_2,PEER_4,100.77,2020-06-15,False,True,external
LU792013421135141770,LU514014621409717613,PEER_2,PEER_4,100.77,2020-06-15,False,True,external
LU704015780136020693,LU194013601920612400,PEER_4,PEER_4,98.53,2020-06-15,True,False,external
LU894015780136020693,LU964013601920612400,PEER_4,PEER_4,98.53,2020-06-15,True,False,external
LU132011392047013121,LU594014463490455502,PEER_2,PEER_4,93.66,2020-06-15,False,True,external
LU402011392047013121,LU384014463490455502,PEER_2,PEER_4,93.66,2020-06-15,False,True,external
LU792011392047013121,LU324014463490455502,PEER_2,PEER_4,93.66,2020-06-15,False,True,external
LU834015780136020693,LU243012098422808332,PEER_4,PEER_3,81.1,2020-06-15,True,False,external
LU134015780136020693,LU963012098422808332,PEER_4,PEER_3,81.1,2020-06-15,True,False,external
LU674015780136020693,LU703012098422808332,PEER_4,PEER_3,81.1,2020-06-15,True,False,external
LU114015953390150868,LU604015780136020693,PEER_4,PEER_4,80.9,2020-06-15,False,True,external
LU664015953390150868,LU124015780136020693,PEER_4,PEER_4,80.9,2020-06-15,False,True,external
LU132019641792614479,LU834015897332765210,PEER_2,PEER_4,78.88,2020-06-15,False,True,external
LU574015307018665949,LU413014004221149704,PEER_4,PEER_3,78.88,2020-06-15,True,False,external
LU534015307018665949,LU423014004221149704,PEER_4,PEER_3,78.88,2020-06-15,True,False,external
LU614015307018665949,LU553014004221149704,PEER_4,PEER_3,78.88,2020-06-15,True,False,external
LU592019641792614479,LU614015897332765210,PEER_2,PEER_4,78.88,2020-06-15,False,True,external
LU442019641792614479,LU374015897332765210,PEER_2,PEER_4,78.88,2020-06-15,False,True,external
LU824019458956000117,LU584014463490455502,PEER_4,PEER_4,78.86,2020-06-15,False,True,external
LU314019458956000117,LU284014463490455502,PEER_4,PEER_4,78.86,2020-06-15,False,True,external
LU184014039891382236,LU783011680939516729,PEER_4,PEER_3,75.54,2020-06-15,True,False,external
LU704014039891382236,LU873011680939516729,PEER_4,PEER_3,75.54,2020-06-15,True,False,external
LU924014039891382236,LU623011680939516729,PEER_4,PEER_3,75.54,2020-06-15,True,False,external
LU971011622863966940,LU374015307018665949,PEER_1,PEER_4,74.81,2020-06-15,False,True,external
LU361011622863966940,LU544015307018665949,PEER_1,PEER_4,74.81,2020-06-15,False,True,external
LU291011622863966940,LU964015307018665949,PEER_1,PEER_4,74.81,2020-06-15,False,True,external
LU133018847698018816,LU604014039891382236,PEER_3,PEER_4,68.78,2020-06-15,False,True,external
LU663018847698018816,LU954014039891382236,PEER_3,PEER_4,68.78,2020-06-15,False,True,external
LU893018847698018816,LU554014039891382236,PEER_3,PEER_4,68.78,2020-06-15,False,True,external
LU804015835617241741,LU934016607102698664,PEER_4,PEER_4,62.71,2020-06-15,True,False,external
LU114015835617241741,LU774016607102698664,PEER_4,PEER_4,62.71,2020-06-15,True,False,external
LU904014866869555238,LU374015897332765210,PEER_4,PEER_4,61.85,2020-06-15,False,True,external
LU724014866869555238,LU744015897332765210,PEER_4,PEER_4,61.85,2020-06-15,False,True,external
LU944014039891382236,LU993011680939516729,PEER_4,PEER_3,61.3,2020-06-15,True,False,external
LU654014039891382236,LU623011680939516729,PEER_4,PEER_3,61.3,2020-06-15,True,False,external
LU914014039891382236,LU623011680939516729,PEER_4,PEER_3,61.3,2020-06-15,True,False,external
LU294014043642704421,LU233015387130993777,PEER_4,PEER_3,59.47,2020-06-15,True,False,external
LU724014043642704421,LU913015387130993777,PEER_4,PEER_3,59.47,2020-06-15,True,False,external
LU794014043642704421,LU673015387130993777,PEER_4,PEER_3,59.47,2020-06-15,True,False,external
LU654014043642704421,LU434011705613954516,PEER_4,PEER_4,59.03,2020-06-15,True,False,external
LU414014043642704421,LU654011705613954516,PEER_4,PEER_4,59.03,2020-06-15,True,False,external
LU834014043642704421,LU124011705613954516,PEER_4,PEER_4,55.23,2020-06-15,True,False,external
LU364014043642704421,LU744011705613954516,PEER_4,PEER_4,55.23,2020-06-15,True,False,external
LU163016083233609250,LU694014463490455502,PEER_3,PEER_4,54.95,2020-06-15,False,True,external
LU893016083233609250,LU714014463490455502,PEER_3,PEER_4,54.95,2020-06-15,False,True,external
LU673016083233609250,LU634014463490455502,PEER_3,PEER_4,54.95,2020-06-15,False,True,external
LU144018294182203310,LU874015073085462381,PEER_4,PEER_4,53.9,2020-06-15,False,True,external
LU394018294182203310,LU694015073085462381,PEER_4,PEER_4,53.9,2020-06-15,False,True,external
LU583015387130993777,LU124014463490455502,PEER_3,PEER_4,53.0,2020-06-15,False,True,external
LU353015387130993777,LU924014463490455502,PEER_3,PEER_4,53.0,2020-06-15,False,True,external
LU803015387130993777,LU374014463490455502,PEER_3,PEER_4,53.0,2020-06-15,False,True,external
LU652017245639628508,LU834015835617241741,PEER_2,PEER_4,51.92,2020-06-15,False,True,external
